Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	179535	0.072	0
2	243199373	157085	0.065	0
3	198022430	125181	0.063	0
4	191154276	110061	0.058	0
5	180915260	112007	0.062	0
6	171115067	111080	0.065	0
7	159138663	115848	0.073	0
8	146364022	92970	0.064	0
9	141213431	88940	0.063	0
10	135534747	103350	0.076	0
11	135006516	92006	0.068	0
12	133851895	99734	0.075	0
13	115169878	55038	0.048	-1
14	107349540	64389	0.06	0
15	102531392	66481	0.065	0
16	90354753	81555	0.09	0
17	81195210	88320	0.109	1
18	78077248	46941	0.06	0
19	59128983	83823	0.142	1
20	63025520	50768	0.081	0
21	48129895	25830	0.054	0
22	51304566	40811	0.08	0
Odchylenie standardowe dla osobnika: 0.01981
Srednia arytmetyczna: 0.07241
