Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	158470	0.064	0
2	243199373	143875	0.059	0
3	198022430	115458	0.058	0
4	191154276	100080	0.052	0
5	180915260	102548	0.057	0
6	171115067	98380	0.057	0
7	159138663	102807	0.065	0
8	146364022	80222	0.055	0
9	141213431	76235	0.054	0
10	135534747	86878	0.064	0
11	135006516	79527	0.059	0
12	133851895	86809	0.065	0
13	115169878	52932	0.046	-1
14	107349540	57123	0.053	0
15	102531392	56314	0.055	0
16	90354753	63246	0.07	0
17	81195210	68078	0.084	1
18	78077248	43963	0.056	0
19	59128983	56176	0.095	1
20	63025520	41753	0.066	0
21	48129895	22288	0.046	-1
22	51304566	29702	0.058	0
Odchylenie standardowe dla osobnika: 0.01095
Srednia arytmetyczna: 0.06082
