Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	505695	0.203	0
2	243199373	459001	0.189	0
3	198022430	365526	0.185	0
4	191154276	318107	0.166	0
5	180915260	328305	0.181	0
6	171115067	333334	0.195	0
7	159138663	330982	0.208	0
8	146364022	273811	0.187	0
9	141213431	256074	0.181	0
10	135534747	302362	0.223	0
11	135006516	265404	0.197	0
12	133851895	283861	0.212	0
13	115169878	163515	0.142	-1
14	107349540	183886	0.171	0
15	102531392	189594	0.185	0
16	90354753	220559	0.244	0
17	81195210	233471	0.288	1
18	78077248	140834	0.18	0
19	59128983	205555	0.348	1
20	63025520	147672	0.234	0
21	48129895	75201	0.156	-1
22	51304566	108462	0.211	0
Odchylenie standardowe dla osobnika: 0.04393
Srednia arytmetyczna: 0.20391
