Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	45795	0.018	0
2	243199373	45795	0.019	0
3	198022430	35684	0.018	0
4	191154276	31635	0.017	0
5	180915260	31057	0.017	0
6	171115067	30281	0.018	0
7	159138663	31372	0.02	0
8	146364022	24143	0.016	0
9	141213431	23904	0.017	0
10	135534747	26761	0.02	0
11	135006516	23876	0.018	0
12	133851895	27451	0.021	0
13	115169878	17388	0.015	-1
14	107349540	17167	0.016	0
15	102531392	19654	0.019	0
16	90354753	22534	0.025	1
17	81195210	25919	0.032	1
18	78077248	14820	0.019	0
19	59128983	19330	0.033	1
20	63025520	12834	0.02	0
21	48129895	7644	0.016	0
22	51304566	9787	0.019	0
Odchylenie standardowe dla osobnika: 0.00456
Srednia arytmetyczna: 0.01968
