Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1053042	0.422	0
2	243199373	969777	0.399	0
3	198022430	781473	0.395	0
4	191154276	692244	0.362	0
5	180915260	701735	0.388	0
6	171115067	712584	0.416	0
7	159138663	693968	0.436	0
8	146364022	597052	0.408	0
9	141213431	534060	0.378	0
10	135534747	635327	0.469	0
11	135006516	566700	0.42	0
12	133851895	593763	0.444	0
13	115169878	350792	0.305	-1
14	107349540	385083	0.359	0
15	102531392	386144	0.377	0
16	90354753	458049	0.507	1
17	81195210	455316	0.561	1
18	78077248	302148	0.387	0
19	59128983	398799	0.674	1
20	63025520	305773	0.485	0
21	48129895	158823	0.33	-1
22	51304566	215369	0.42	0
Odchylenie standardowe dla osobnika: 0.07814
