Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1639279	0.658	0
2	243199373	1495636	0.615	0
3	198022430	1165097	0.588	0
4	191154276	1004699	0.526	-1
5	180915260	1052302	0.582	0
6	171115067	1074445	0.628	0
7	159138663	1047952	0.659	0
8	146364022	910042	0.622	0
9	141213431	823944	0.583	0
10	135534747	1035920	0.764	0
11	135006516	894585	0.663	0
12	133851895	885433	0.662	0
13	115169878	520879	0.452	-1
14	107349540	589160	0.549	0
15	102531392	600694	0.586	0
16	90354753	724742	0.802	1
17	81195210	718314	0.885	1
18	78077248	469104	0.601	0
19	59128983	623346	1.054	1
20	63025520	503846	0.799	1
21	48129895	250751	0.521	-1
22	51304566	369006	0.719	0
Odchylenie standardowe dla osobnika: 0.13197
Srednia arytmetyczna: 0.65991
