Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	931235	0.374	0
2	243199373	847369	0.348	0
3	198022430	673632	0.34	0
4	191154276	579522	0.303	-1
5	180915260	607412	0.336	0
6	171115067	622798	0.364	0
7	159138663	592301	0.372	0
8	146364022	523820	0.358	0
9	141213431	469128	0.332	0
10	135534747	568232	0.419	0
11	135006516	503949	0.373	0
12	133851895	510618	0.381	0
13	115169878	303981	0.264	-1
14	107349540	337457	0.314	0
15	102531392	342829	0.334	0
16	90354753	404109	0.447	1
17	81195210	397498	0.49	1
18	78077248	270389	0.346	0
19	59128983	340878	0.576	1
20	63025520	282251	0.448	1
21	48129895	141999	0.295	-1
22	51304566	201251	0.392	0
Odchylenie standardowe dla osobnika: 0.06816
