Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	515019	0.207	0
2	243199373	466305	0.192	0
3	198022430	369452	0.187	0
4	191154276	321060	0.168	0
5	180915260	335003	0.185	0
6	171115067	340630	0.199	0
7	159138663	331553	0.208	0
8	146364022	285229	0.195	0
9	141213431	261646	0.185	0
10	135534747	312382	0.23	0
11	135006516	276494	0.205	0
12	133851895	283348	0.212	0
13	115169878	166088	0.144	-1
14	107349540	186244	0.173	0
15	102531392	190370	0.186	0
16	90354753	223474	0.247	0
17	81195210	229043	0.282	1
18	78077248	147953	0.189	0
19	59128983	196553	0.332	1
20	63025520	155544	0.247	0
21	48129895	77476	0.161	-1
22	51304566	112329	0.219	0
Odchylenie standardowe dla osobnika: 0.04072
