Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1154526	0.463	0
2	243199373	1051678	0.432	0
3	198022430	827498	0.418	0
4	191154276	716068	0.375	0
5	180915260	746491	0.413	0
6	171115067	768311	0.449	0
7	159138663	738322	0.464	0
8	146364022	644198	0.44	0
9	141213431	581742	0.412	0
10	135534747	710952	0.525	0
11	135006516	625569	0.463	0
12	133851895	629265	0.47	0
13	115169878	370914	0.322	-1
14	107349540	416375	0.388	0
15	102531392	423944	0.413	0
16	90354753	507828	0.562	1
17	81195210	504041	0.621	1
18	78077248	333026	0.427	0
19	59128983	436745	0.739	1
20	63025520	355195	0.564	1
21	48129895	176173	0.366	-1
22	51304566	258157	0.503	0
Odchylenie standardowe dla osobnika: 0.09091
