Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1631868	0.655	0
2	243199373	1484534	0.61	0
3	198022430	1164622	0.588	0
4	191154276	1024853	0.536	0
5	180915260	1061465	0.587	0
6	171115067	1064649	0.622	0
7	159138663	1042033	0.655	0
8	146364022	913347	0.624	0
9	141213431	819164	0.58	0
10	135534747	1017026	0.75	0
11	135006516	883127	0.654	0
12	133851895	876512	0.655	0
13	115169878	527071	0.458	-1
14	107349540	582212	0.542	0
15	102531392	590843	0.576	0
16	90354753	704306	0.779	1
17	81195210	697167	0.859	1
18	78077248	466509	0.597	0
19	59128983	604563	1.022	1
20	63025520	485293	0.77	0
21	48129895	249701	0.519	-1
22	51304566	360030	0.702	0
Odchylenie standardowe dla osobnika: 0.12221
Srednia arytmetyczna: 0.65182
