Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	445538	0.179	0
2	243199373	406931	0.167	0
3	198022430	320256	0.162	0
4	191154276	271274	0.142	-1
5	180915260	290627	0.161	0
6	171115067	299987	0.175	0
7	159138663	285006	0.179	0
8	146364022	249871	0.171	0
9	141213431	230250	0.163	0
10	135534747	277302	0.205	0
11	135006516	243095	0.18	0
12	133851895	247542	0.185	0
13	115169878	143581	0.125	-1
14	107349540	163726	0.153	0
15	102531392	168401	0.164	0
16	90354753	197828	0.219	0
17	81195210	205228	0.253	1
18	78077248	130160	0.167	0
19	59128983	176187	0.298	1
20	63025520	141061	0.224	1
21	48129895	68725	0.143	-1
22	51304566	106899	0.208	0
Odchylenie standardowe dla osobnika: 0.03826
