Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	346425	0.139	0
2	243199373	372626	0.153	0
3	198022430	308528	0.156	0
4	191154276	293303	0.153	0
5	180915260	277124	0.153	0
6	171115067	267525	0.156	0
7	159138663	233316	0.147	0
8	146364022	224936	0.154	0
9	141213431	172134	0.122	-1
10	135534747	204600	0.151	0
11	135006516	202387	0.15	0
12	133851895	205109	0.153	0
13	115169878	152272	0.132	0
14	107349540	137099	0.128	0
15	102531392	123671	0.121	-1
16	90354753	118443	0.131	0
17	81195210	115177	0.142	0
18	78077248	119245	0.153	0
19	59128983	79092	0.134	0
20	63025520	95596	0.152	0
21	48129895	56583	0.118	-1
22	51304566	49805	0.097	-1
Odchylenie standardowe dla osobnika: 0.01553
Srednia arytmetyczna: 0.14068
