Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	698408	0.28	0
2	243199373	640850	0.264	0
3	198022430	502522	0.254	0
4	191154276	433271	0.227	0
5	180915260	452282	0.25	0
6	171115067	457828	0.268	0
7	159138663	450324	0.283	0
8	146364022	384124	0.262	0
9	141213431	354113	0.251	0
10	135534747	417253	0.308	0
11	135006516	376932	0.279	0
12	133851895	382494	0.286	0
13	115169878	227929	0.198	-1
14	107349540	254115	0.237	0
15	102531392	257949	0.252	0
16	90354753	301994	0.334	0
17	81195210	313679	0.386	1
18	78077248	200585	0.257	0
19	59128983	270843	0.458	1
20	63025520	209707	0.333	0
21	48129895	105898	0.22	-1
22	51304566	154075	0.3	0
Odchylenie standardowe dla osobnika: 0.05612
Srednia arytmetyczna: 0.28123
