Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	81303	0.033	0
2	243199373	73563	0.03	0
3	198022430	58417	0.03	0
4	191154276	50708	0.027	0
5	180915260	52711	0.029	0
6	171115067	51233	0.03	0
7	159138663	53785	0.034	0
8	146364022	40805	0.028	0
9	141213431	41179	0.029	0
10	135534747	45736	0.034	0
11	135006516	41873	0.031	0
12	133851895	45420	0.034	0
13	115169878	26685	0.023	-1
14	107349540	29791	0.028	0
15	102531392	30485	0.03	0
16	90354753	34624	0.038	0
17	81195210	38715	0.048	1
18	78077248	22405	0.029	0
19	59128983	33101	0.056	1
20	63025520	22312	0.035	0
21	48129895	11787	0.024	-1
22	51304566	17146	0.033	0
Odchylenie standardowe dla osobnika: 0.00718
Srednia arytmetyczna: 0.03241
