Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	285763	0.115	0
2	243199373	248438	0.102	0
3	198022430	198923	0.1	0
4	191154276	173847	0.091	0
5	180915260	178453	0.099	0
6	171115067	178201	0.104	0
7	159138663	185219	0.116	0
8	146364022	146629	0.1	0
9	141213431	142058	0.101	0
10	135534747	162234	0.12	0
11	135006516	143923	0.107	0
12	133851895	158292	0.118	0
13	115169878	87704	0.076	-1
14	107349540	102387	0.095	0
15	102531392	104280	0.102	0
16	90354753	125933	0.139	0
17	81195210	137115	0.169	1
18	78077248	75227	0.096	0
19	59128983	122219	0.207	1
20	63025520	80492	0.128	0
21	48129895	40531	0.084	-1
22	51304566	60911	0.119	0
Odchylenie standardowe dla osobnika: 0.02807
