Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	44505	0.018	0
2	243199373	44637	0.018	0
3	198022430	35184	0.018	0
4	191154276	29527	0.015	-1
5	180915260	31398	0.017	0
6	171115067	29134	0.017	0
7	159138663	30497	0.019	0
8	146364022	23664	0.016	0
9	141213431	22234	0.016	0
10	135534747	25607	0.019	0
11	135006516	23628	0.018	0
12	133851895	25790	0.019	0
13	115169878	16852	0.015	-1
14	107349540	16782	0.016	0
15	102531392	16584	0.016	0
16	90354753	17880	0.02	1
17	81195210	18606	0.023	1
18	78077248	13289	0.017	0
19	59128983	13469	0.023	1
20	63025520	11929	0.019	0
21	48129895	6741	0.014	-1
22	51304566	7449	0.015	-1
Odchylenie standardowe dla osobnika: 0.00231
