Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	786357	0.315	0
2	243199373	834847	0.343	0
3	198022430	690265	0.349	0
4	191154276	652268	0.341	0
5	180915260	618085	0.342	0
6	171115067	597376	0.349	0
7	159138663	532126	0.334	0
8	146364022	505237	0.345	0
9	141213431	392128	0.278	-1
10	135534747	462379	0.341	0
11	135006516	463715	0.343	0
12	133851895	464166	0.347	0
13	115169878	337666	0.293	0
14	107349540	311739	0.29	0
15	102531392	284686	0.278	-1
16	90354753	278700	0.308	0
17	81195210	274216	0.338	0
18	78077248	266314	0.341	0
19	59128983	199744	0.338	0
20	63025520	220543	0.35	0
21	48129895	128398	0.267	-1
22	51304566	121421	0.237	-1
Odchylenie standardowe dla osobnika: 0.03208
