Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1294446	0.519	0
2	243199373	1190991	0.49	0
3	198022430	930430	0.47	0
4	191154276	804242	0.421	-1
5	180915260	842040	0.465	0
6	171115067	861656	0.504	0
7	159138663	826809	0.52	0
8	146364022	732008	0.5	0
9	141213431	654780	0.464	0
10	135534747	815090	0.601	0
11	135006516	710681	0.526	0
12	133851895	704387	0.526	0
13	115169878	417062	0.362	-1
14	107349540	468087	0.436	0
15	102531392	474884	0.463	0
16	90354753	575715	0.637	1
17	81195210	554914	0.683	1
18	78077248	375080	0.48	0
19	59128983	476648	0.806	1
20	63025520	398059	0.632	1
21	48129895	200708	0.417	-1
22	51304566	288494	0.562	0
Odchylenie standardowe dla osobnika: 0.09779
