Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	936581	0.376	0
2	243199373	846357	0.348	0
3	198022430	674547	0.341	0
4	191154276	613697	0.321	0
5	180915260	609911	0.337	0
6	171115067	608877	0.356	0
7	159138663	603109	0.379	0
8	146364022	511708	0.35	0
9	141213431	463150	0.328	0
10	135534747	574449	0.424	0
11	135006516	488834	0.362	0
12	133851895	511008	0.382	0
13	115169878	305453	0.265	-1
14	107349540	333243	0.31	0
15	102531392	332908	0.325	0
16	90354753	397347	0.44	1
17	81195210	396207	0.488	1
18	78077248	263325	0.337	0
19	59128983	349307	0.591	1
20	63025520	260284	0.413	0
21	48129895	139267	0.289	-1
22	51304566	184329	0.359	0
Odchylenie standardowe dla osobnika: 0.06887
