Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	81614	0.033	0
2	243199373	74672	0.031	0
3	198022430	59714	0.03	0
4	191154276	50098	0.026	-1
5	180915260	53786	0.03	0
6	171115067	54517	0.032	0
7	159138663	51297	0.032	0
8	146364022	45175	0.031	0
9	141213431	41805	0.03	0
10	135534747	48876	0.036	0
11	135006516	43778	0.032	0
12	133851895	45117	0.034	0
13	115169878	26602	0.023	-1
14	107349540	29911	0.028	0
15	102531392	30551	0.03	0
16	90354753	34872	0.039	0
17	81195210	35950	0.044	1
18	78077248	23753	0.03	0
19	59128983	30903	0.052	1
20	63025520	24864	0.039	0
21	48129895	12299	0.026	-1
22	51304566	18043	0.035	0
Odchylenie standardowe dla osobnika: 0.0062
