Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	373773	0.15	0
2	243199373	361763	0.149	0
3	198022430	288518	0.146	0
4	191154276	259218	0.136	0
5	180915260	259742	0.144	0
6	171115067	250698	0.147	0
7	159138663	253457	0.159	0
8	146364022	209149	0.143	0
9	141213431	191068	0.135	0
10	135534747	221719	0.164	0
11	135006516	199250	0.148	0
12	133851895	212550	0.159	0
13	115169878	136250	0.118	-1
14	107349540	140252	0.131	0
15	102531392	139735	0.136	0
16	90354753	154252	0.171	0
17	81195210	158919	0.196	1
18	78077248	113290	0.145	0
19	59128983	128024	0.217	1
20	63025520	103411	0.164	0
21	48129895	59118	0.123	-1
22	51304566	70560	0.138	0
Odchylenie standardowe dla osobnika: 0.02195
Srednia arytmetyczna: 0.15086
