Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	337287	0.135	0
2	243199373	357715	0.147	0
3	198022430	292117	0.148	0
4	191154276	269934	0.141	0
5	180915260	260671	0.144	0
6	171115067	252233	0.147	0
7	159138663	222883	0.14	0
8	146364022	214884	0.147	0
9	141213431	167495	0.119	-1
10	135534747	198528	0.146	0
11	135006516	197773	0.146	0
12	133851895	194690	0.145	0
13	115169878	142025	0.123	-1
14	107349540	132530	0.123	-1
15	102531392	121024	0.118	-1
16	90354753	121160	0.134	0
17	81195210	119948	0.148	0
18	78077248	114027	0.146	0
19	59128983	85766	0.145	0
20	63025520	98538	0.156	1
21	48129895	54826	0.114	-1
22	51304566	55052	0.107	-1
Odchylenie standardowe dla osobnika: 0.01326
Srednia arytmetyczna: 0.13723
