Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	854729	0.343	0
2	243199373	855885	0.352	0
3	198022430	675871	0.341	0
4	191154276	602569	0.315	0
5	180915260	606338	0.335	0
6	171115067	588123	0.344	0
7	159138663	547477	0.344	0
8	146364022	514068	0.351	0
9	141213431	423484	0.3	-1
10	135534747	504494	0.372	0
11	135006516	502136	0.372	0
12	133851895	480638	0.359	0
13	115169878	319125	0.277	-1
14	107349540	325460	0.303	0
15	102531392	305708	0.298	-1
16	90354753	345093	0.382	0
17	81195210	350119	0.431	1
18	78077248	268481	0.344	0
19	59128983	284078	0.48	1
20	63025520	270332	0.429	1
21	48129895	141410	0.294	-1
22	51304566	174324	0.34	0
Odchylenie standardowe dla osobnika: 0.04741
Srednia arytmetyczna: 0.35027
