Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	611718	0.245	0
2	243199373	561393	0.231	0
3	198022430	440649	0.223	0
4	191154276	382169	0.2	0
5	180915260	399994	0.221	0
6	171115067	403491	0.236	0
7	159138663	392606	0.247	0
8	146364022	337127	0.23	0
9	141213431	311430	0.221	0
10	135534747	363220	0.268	0
11	135006516	329753	0.244	0
12	133851895	333385	0.249	0
13	115169878	200317	0.174	-1
14	107349540	222467	0.207	0
15	102531392	224473	0.219	0
16	90354753	262542	0.291	0
17	81195210	268963	0.331	1
18	78077248	176849	0.227	0
19	59128983	230901	0.391	1
20	63025520	182631	0.29	0
21	48129895	93411	0.194	-1
22	51304566	133981	0.261	0
Odchylenie standardowe dla osobnika: 0.04666
