Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	26045	0.01	0
2	243199373	22910	0.009	0
3	198022430	18107	0.009	0
4	191154276	17062	0.009	0
5	180915260	15929	0.009	0
6	171115067	16241	0.009	0
7	159138663	17469	0.011	0
8	146364022	13276	0.009	0
9	141213431	13071	0.009	0
10	135534747	16116	0.012	0
11	135006516	13282	0.01	0
12	133851895	14544	0.011	0
13	115169878	8089	0.007	-1
14	107349540	9598	0.009	0
15	102531392	9732	0.009	0
16	90354753	12537	0.014	1
17	81195210	13507	0.017	1
18	78077248	6859	0.009	0
19	59128983	12510	0.021	1
20	63025520	7680	0.012	0
21	48129895	3992	0.008	0
22	51304566	6150	0.012	0
Odchylenie standardowe dla osobnika: 0.00311
