Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1009465	0.405	0
2	243199373	942632	0.388	0
3	198022430	740982	0.374	0
4	191154276	617598	0.323	-1
5	180915260	674240	0.373	0
6	171115067	699016	0.409	0
7	159138663	638921	0.401	0
8	146364022	591039	0.404	0
9	141213431	524984	0.372	0
10	135534747	628934	0.464	0
11	135006516	574613	0.426	0
12	133851895	547461	0.409	0
13	115169878	335827	0.292	-1
14	107349540	370024	0.345	0
15	102531392	376679	0.367	0
16	90354753	435132	0.482	1
17	81195210	424723	0.523	1
18	78077248	308542	0.395	0
19	59128983	347338	0.587	1
20	63025520	328188	0.521	1
21	48129895	159157	0.331	-1
22	51304566	237499	0.463	0
Odchylenie standardowe dla osobnika: 0.06951
