Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	26232	0.011	0
2	243199373	24823	0.01	0
3	198022430	19697	0.01	0
4	191154276	16037	0.008	-1
5	180915260	17083	0.009	0
6	171115067	16274	0.01	0
7	159138663	17086	0.011	0
8	146364022	13146	0.009	0
9	141213431	13023	0.009	0
10	135534747	14380	0.011	0
11	135006516	13515	0.01	0
12	133851895	14541	0.011	0
13	115169878	9016	0.008	-1
14	107349540	9943	0.009	0
15	102531392	9599	0.009	0
16	90354753	10984	0.012	0
17	81195210	11798	0.015	1
18	78077248	7126	0.009	0
19	59128983	9157	0.015	1
20	63025520	7030	0.011	0
21	48129895	3797	0.008	-1
22	51304566	4848	0.009	0
Odchylenie standardowe dla osobnika: 0.00187
