Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	75943	0.03	0
2	243199373	69575	0.029	0
3	198022430	55270	0.028	0
4	191154276	48013	0.025	0
5	180915260	48998	0.027	0
6	171115067	47943	0.028	0
7	159138663	50229	0.032	0
8	146364022	38398	0.026	0
9	141213431	37477	0.027	0
10	135534747	42708	0.032	0
11	135006516	38593	0.029	0
12	133851895	42569	0.032	0
13	115169878	25593	0.022	-1
14	107349540	28200	0.026	0
15	102531392	28297	0.028	0
16	90354753	31588	0.035	0
17	81195210	35486	0.044	1
18	78077248	21005	0.027	0
19	59128983	28917	0.049	1
20	63025520	20860	0.033	0
21	48129895	10915	0.023	-1
22	51304566	14952	0.029	0
Odchylenie standardowe dla osobnika: 0.00609
