Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1092057	0.438	0
2	243199373	972455	0.4	0
3	198022430	771702	0.39	0
4	191154276	681259	0.356	0
5	180915260	696487	0.385	0
6	171115067	700735	0.41	0
7	159138663	702134	0.441	0
8	146364022	585991	0.4	0
9	141213431	545186	0.386	0
10	135534747	672006	0.496	0
11	135006516	566562	0.42	0
12	133851895	601548	0.449	0
13	115169878	344280	0.299	-1
14	107349540	389542	0.363	0
15	102531392	399589	0.39	0
16	90354753	477883	0.529	0
17	81195210	498965	0.615	1
18	78077248	299440	0.384	0
19	59128983	445680	0.754	1
20	63025520	316981	0.503	0
21	48129895	160708	0.334	-1
22	51304566	237805	0.464	0
Odchylenie standardowe dla osobnika: 0.09708
