Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1648343	0.661	0
2	243199373	1505953	0.619	0
3	198022430	1181282	0.597	0
4	191154276	1035488	0.542	0
5	180915260	1075586	0.595	0
6	171115067	1081160	0.632	0
7	159138663	1056943	0.664	0
8	146364022	923353	0.631	0
9	141213431	835636	0.592	0
10	135534747	1080060	0.797	1
11	135006516	888771	0.658	0
12	133851895	889476	0.665	0
13	115169878	534385	0.464	-1
14	107349540	588914	0.549	0
15	102531392	594236	0.58	0
16	90354753	716894	0.793	1
17	81195210	712900	0.878	1
18	78077248	474776	0.608	0
19	59128983	612775	1.036	1
20	63025520	489432	0.777	0
21	48129895	251692	0.523	-1
22	51304566	362205	0.706	0
Odchylenie standardowe dla osobnika: 0.12609
Srednia arytmetyczna: 0.66214
