Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	875875	0.351	0
2	243199373	807037	0.332	0
3	198022430	632880	0.32	0
4	191154276	554255	0.29	0
5	180915260	575536	0.318	0
6	171115067	584677	0.342	0
7	159138663	566814	0.356	0
8	146364022	489600	0.335	0
9	141213431	447257	0.317	0
10	135534747	534733	0.395	0
11	135006516	477951	0.354	0
12	133851895	481348	0.36	0
13	115169878	289644	0.251	-1
14	107349540	320424	0.298	0
15	102531392	326133	0.318	0
16	90354753	380472	0.421	0
17	81195210	395426	0.487	1
18	78077248	255499	0.327	0
19	59128983	338620	0.573	1
20	63025520	268124	0.425	0
21	48129895	138132	0.287	0
22	51304566	201077	0.392	0
Odchylenie standardowe dla osobnika: 0.06985
Srednia arytmetyczna: 0.35677
