Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	20689	0.008	0
2	243199373	19073	0.008	0
3	198022430	15127	0.008	0
4	191154276	12619	0.007	0
5	180915260	13665	0.008	0
6	171115067	13852	0.008	0
7	159138663	13495	0.008	0
8	146364022	11637	0.008	0
9	141213431	10712	0.008	0
10	135534747	12916	0.01	0
11	135006516	11239	0.008	0
12	133851895	11649	0.009	0
13	115169878	6874	0.006	-1
14	107349540	7768	0.007	0
15	102531392	7972	0.008	0
16	90354753	9205	0.01	0
17	81195210	9442	0.012	1
18	78077248	6150	0.008	0
19	59128983	7691	0.013	1
20	63025520	6536	0.01	0
21	48129895	3325	0.007	0
22	51304566	4727	0.009	0
Odchylenie standardowe dla osobnika: 0.00159
