Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1123946	0.451	0
2	243199373	1046185	0.43	0
3	198022430	817107	0.413	0
4	191154276	685388	0.359	-1
5	180915260	743728	0.411	0
6	171115067	762825	0.446	0
7	159138663	708029	0.445	0
8	146364022	654073	0.447	0
9	141213431	575846	0.408	0
10	135534747	716677	0.529	0
11	135006516	635027	0.47	0
12	133851895	606042	0.453	0
13	115169878	371099	0.322	-1
14	107349540	409728	0.382	0
15	102531392	419069	0.409	0
16	90354753	480018	0.531	0
17	81195210	477563	0.588	1
18	78077248	339806	0.435	0
19	59128983	393286	0.665	1
20	63025520	362785	0.576	1
21	48129895	176864	0.367	-1
22	51304566	263694	0.514	0
Odchylenie standardowe dla osobnika: 0.07994
