Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1109438	0.445	0
2	243199373	1047511	0.431	0
3	198022430	836993	0.423	0
4	191154276	738707	0.386	0
5	180915260	752756	0.416	0
6	171115067	769408	0.45	0
7	159138663	735622	0.462	0
8	146364022	647035	0.442	0
9	141213431	572501	0.405	0
10	135534747	710429	0.524	0
11	135006516	607402	0.45	0
12	133851895	623563	0.466	0
13	115169878	379211	0.329	-1
14	107349540	409602	0.382	0
15	102531392	406191	0.396	0
16	90354753	484002	0.536	1
17	81195210	467785	0.576	1
18	78077248	331830	0.425	0
19	59128983	396784	0.671	1
20	63025520	331750	0.526	0
21	48129895	173442	0.36	-1
22	51304566	228928	0.446	0
Odchylenie standardowe dla osobnika: 0.07479
