Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	281329	0.113	0
2	243199373	235890	0.097	0
3	198022430	189441	0.096	0
4	191154276	167905	0.088	0
5	180915260	172383	0.095	0
6	171115067	169126	0.099	0
7	159138663	174420	0.11	0
8	146364022	142007	0.097	0
9	141213431	132722	0.094	0
10	135534747	156695	0.116	0
11	135006516	137126	0.102	0
12	133851895	148204	0.111	0
13	115169878	85144	0.074	-1
14	107349540	96423	0.09	0
15	102531392	95474	0.093	0
16	90354753	116017	0.128	0
17	81195210	122017	0.15	1
18	78077248	72463	0.093	0
19	59128983	108756	0.184	1
20	63025520	74669	0.118	0
21	48129895	39055	0.081	-1
22	51304566	55550	0.108	0
Odchylenie standardowe dla osobnika: 0.02335
