Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1593208	0.639	0
2	243199373	1464838	0.602	0
3	198022430	1146276	0.579	0
4	191154276	1015867	0.531	0
5	180915260	1043627	0.577	0
6	171115067	1043930	0.61	0
7	159138663	1018779	0.64	0
8	146364022	899166	0.614	0
9	141213431	796858	0.564	0
10	135534747	1016087	0.75	1
11	135006516	858873	0.636	0
12	133851895	856402	0.64	0
13	115169878	519650	0.451	-1
14	107349540	568682	0.53	0
15	102531392	570597	0.557	0
16	90354753	680906	0.754	1
17	81195210	667113	0.822	1
18	78077248	458225	0.587	0
19	59128983	578368	0.978	1
20	63025520	467425	0.742	0
21	48129895	243540	0.506	-1
22	51304566	337966	0.659	0
Odchylenie standardowe dla osobnika: 0.11412
