Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	107109	0.043	0
2	243199373	90136	0.037	0
3	198022430	72464	0.037	0
4	191154276	61734	0.032	-1
5	180915260	66197	0.037	0
6	171115067	63706	0.037	0
7	159138663	64676	0.041	0
8	146364022	53106	0.036	0
9	141213431	50332	0.036	0
10	135534747	56517	0.042	0
11	135006516	52203	0.039	0
12	133851895	53900	0.04	0
13	115169878	33852	0.029	-1
14	107349540	35786	0.033	0
15	102531392	36041	0.035	0
16	90354753	41015	0.045	0
17	81195210	42878	0.053	1
18	78077248	28859	0.037	0
19	59128983	35542	0.06	1
20	63025520	28250	0.045	0
21	48129895	14707	0.031	-1
22	51304566	19823	0.039	0
Odchylenie standardowe dla osobnika: 0.00688
