Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1546990	0.621	0
2	243199373	1423789	0.585	0
3	198022430	1101755	0.556	0
4	191154276	1001968	0.524	0
5	180915260	989797	0.547	0
6	171115067	1002275	0.586	0
7	159138663	996973	0.626	0
8	146364022	852347	0.582	0
9	141213431	770746	0.546	0
10	135534747	992722	0.732	0
11	135006516	831536	0.616	0
12	133851895	839097	0.627	0
13	115169878	491079	0.426	-1
14	107349540	553214	0.515	0
15	102531392	564481	0.551	0
16	90354753	697301	0.772	1
17	81195210	684073	0.843	1
18	78077248	433934	0.556	0
19	59128983	596979	1.01	1
20	63025520	461513	0.732	0
21	48129895	239588	0.498	0
22	51304566	340902	0.664	0
Odchylenie standardowe dla osobnika: 0.12652
Srednia arytmetyczna: 0.62341
