Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	3239859	1.3	0
2	243199373	2991587	1.23	0
3	198022430	2333259	1.178	0
4	191154276	1996221	1.044	-1
5	180915260	2126006	1.175	0
6	171115067	2187317	1.278	0
7	159138663	2067480	1.299	0
8	146364022	1834780	1.254	0
9	141213431	1662908	1.178	0
10	135534747	1999848	1.476	0
11	135006516	1798769	1.332	0
12	133851895	1767339	1.32	0
13	115169878	1064748	0.925	-1
14	107349540	1189448	1.108	0
15	102531392	1222456	1.192	0
16	90354753	1428678	1.581	0
17	81195210	1464108	1.803	1
18	78077248	956548	1.225	0
19	59128983	1240704	2.098	1
20	63025520	1024568	1.626	1
21	48129895	519425	1.079	0
22	51304566	782672	1.526	0
Odchylenie standardowe dla osobnika: 0.26135
