Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	41141	0.017	0
2	243199373	39193	0.016	0
3	198022430	30787	0.016	0
4	191154276	25688	0.013	-1
5	180915260	27076	0.015	0
6	171115067	25115	0.015	0
7	159138663	27407	0.017	0
8	146364022	20319	0.014	0
9	141213431	19588	0.014	0
10	135534747	22690	0.017	0
11	135006516	21493	0.016	0
12	133851895	22579	0.017	0
13	115169878	14455	0.013	-1
14	107349540	15377	0.014	0
15	102531392	15060	0.015	0
16	90354753	16444	0.018	1
17	81195210	17372	0.021	1
18	78077248	11873	0.015	0
19	59128983	12101	0.02	1
20	63025520	10686	0.017	0
21	48129895	5982	0.012	-1
22	51304566	6734	0.013	-1
Odchylenie standardowe dla osobnika: 0.0022
Srednia arytmetyczna: 0.01568
