Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1045077	0.419	0
2	243199373	966641	0.397	0
3	198022430	754510	0.381	0
4	191154276	646837	0.338	-1
5	180915260	686643	0.38	0
6	171115067	704576	0.412	0
7	159138663	671371	0.422	0
8	146364022	592158	0.405	0
9	141213431	538725	0.381	0
10	135534747	657633	0.485	0
11	135006516	579988	0.43	0
12	133851895	567315	0.424	0
13	115169878	342760	0.298	-1
14	107349540	383872	0.358	0
15	102531392	385816	0.376	0
16	90354753	458960	0.508	0
17	81195210	468582	0.577	1
18	78077248	308853	0.396	0
19	59128983	398572	0.674	1
20	63025520	328605	0.521	1
21	48129895	166140	0.345	0
22	51304566	249258	0.486	0
Odchylenie standardowe dla osobnika: 0.08353
