Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	183207	0.074	0
2	243199373	164271	0.068	0
3	198022430	129763	0.066	0
4	191154276	117412	0.061	0
5	180915260	116716	0.065	0
6	171115067	117719	0.069	0
7	159138663	122685	0.077	0
8	146364022	96739	0.066	0
9	141213431	92924	0.066	0
10	135534747	112010	0.083	0
11	135006516	94378	0.07	0
12	133851895	102944	0.077	0
13	115169878	58419	0.051	-1
14	107349540	66180	0.062	0
15	102531392	68512	0.067	0
16	90354753	82754	0.092	1
17	81195210	87548	0.108	1
18	78077248	49579	0.063	0
19	59128983	78632	0.133	1
20	63025520	51042	0.081	0
21	48129895	26953	0.056	-1
22	51304566	39250	0.077	0
Odchylenie standardowe dla osobnika: 0.01759
