Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1155628	0.464	0
2	243199373	1077361	0.443	0
3	198022430	841100	0.425	0
4	191154276	705823	0.369	-1
5	180915260	765246	0.423	0
6	171115067	786773	0.46	0
7	159138663	730876	0.459	0
8	146364022	673332	0.46	0
9	141213431	594943	0.421	0
10	135534747	734562	0.542	0
11	135006516	652706	0.483	0
12	133851895	621772	0.465	0
13	115169878	380810	0.331	-1
14	107349540	421115	0.392	0
15	102531392	428698	0.418	0
16	90354753	505610	0.56	1
17	81195210	493405	0.608	1
18	78077248	348193	0.446	0
19	59128983	406017	0.687	1
20	63025520	372160	0.59	1
21	48129895	183862	0.382	-1
22	51304566	273052	0.532	0
Odchylenie standardowe dla osobnika: 0.08317
Srednia arytmetyczna: 0.47091
