Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1526433	0.612	0
2	243199373	1416490	0.582	0
3	198022430	1111413	0.561	0
4	191154276	957445	0.501	-1
5	180915260	1011654	0.559	0
6	171115067	1025749	0.599	0
7	159138663	983123	0.618	0
8	146364022	864228	0.59	0
9	141213431	786077	0.557	0
10	135534747	930465	0.687	0
11	135006516	838004	0.621	0
12	133851895	836682	0.625	0
13	115169878	505994	0.439	-1
14	107349540	561556	0.523	0
15	102531392	570004	0.556	0
16	90354753	660653	0.731	0
17	81195210	670671	0.826	1
18	78077248	450326	0.577	0
19	59128983	567518	0.96	1
20	63025520	468061	0.743	1
21	48129895	241182	0.501	-1
22	51304566	350114	0.682	0
Odchylenie standardowe dla osobnika: 0.11368
