Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1662268	0.667	0
2	243199373	1527959	0.628	0
3	198022430	1191232	0.602	0
4	191154276	1007075	0.527	-1
5	180915260	1087748	0.601	0
6	171115067	1114827	0.652	0
7	159138663	1061291	0.667	0
8	146364022	941349	0.643	0
9	141213431	856203	0.606	0
10	135534747	1019003	0.752	0
11	135006516	920994	0.682	0
12	133851895	902514	0.674	0
13	115169878	543744	0.472	-1
14	107349540	608012	0.566	0
15	102531392	620517	0.605	0
16	90354753	727360	0.805	0
17	81195210	743856	0.916	1
18	78077248	490625	0.628	0
19	59128983	630801	1.067	1
20	63025520	526534	0.835	1
21	48129895	264104	0.549	0
22	51304566	396315	0.772	0
Odchylenie standardowe dla osobnika: 0.13261
