Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	42547	0.017	0
2	243199373	40018	0.016	0
3	198022430	32331	0.016	0
4	191154276	27544	0.014	-1
5	180915260	28191	0.016	0
6	171115067	27408	0.016	0
7	159138663	27783	0.017	0
8	146364022	21965	0.015	0
9	141213431	21053	0.015	0
10	135534747	23811	0.018	0
11	135006516	22132	0.016	0
12	133851895	23362	0.017	0
13	115169878	15173	0.013	-1
14	107349540	15845	0.015	0
15	102531392	15589	0.015	0
16	90354753	16683	0.018	0
17	81195210	17951	0.022	1
18	78077248	12344	0.016	0
19	59128983	13205	0.022	1
20	63025520	11446	0.018	0
21	48129895	6383	0.013	-1
22	51304566	7162	0.014	-1
Odchylenie standardowe dla osobnika: 0.00228
