Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	171722	0.069	0
2	243199373	154259	0.063	0
3	198022430	122223	0.062	0
4	191154276	106856	0.056	0
5	180915260	109267	0.06	0
6	171115067	107248	0.063	0
7	159138663	112797	0.071	0
8	146364022	87347	0.06	0
9	141213431	85432	0.06	0
10	135534747	97582	0.072	0
11	135006516	86465	0.064	0
12	133851895	96004	0.072	0
13	115169878	55227	0.048	-1
14	107349540	62517	0.058	0
15	102531392	64098	0.063	0
16	90354753	72880	0.081	0
17	81195210	81971	0.101	1
18	78077248	46207	0.059	0
19	59128983	71766	0.121	1
20	63025520	47568	0.075	0
21	48129895	24523	0.051	-1
22	51304566	36254	0.071	0
Odchylenie standardowe dla osobnika: 0.01581
