Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	740522	0.297	0
2	243199373	677227	0.278	0
3	198022430	529296	0.267	0
4	191154276	448637	0.235	-1
5	180915260	479875	0.265	0
6	171115067	492257	0.288	0
7	159138663	468172	0.294	0
8	146364022	417034	0.285	0
9	141213431	378080	0.268	0
10	135534747	470473	0.347	0
11	135006516	408885	0.303	0
12	133851895	400888	0.3	0
13	115169878	237145	0.206	-1
14	107349540	268792	0.25	0
15	102531392	275494	0.269	0
16	90354753	325955	0.361	0
17	81195210	332450	0.409	1
18	78077248	217272	0.278	0
19	59128983	283374	0.479	1
20	63025520	235004	0.373	1
21	48129895	115343	0.24	-1
22	51304566	175684	0.342	0
Odchylenie standardowe dla osobnika: 0.06096
