Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1317451	0.529	0
2	243199373	1207945	0.497	0
3	198022430	945750	0.478	0
4	191154276	816143	0.427	-1
5	180915260	854657	0.472	0
6	171115067	874783	0.511	0
7	159138663	833230	0.524	0
8	146364022	740183	0.506	0
9	141213431	661221	0.468	0
10	135534747	807440	0.596	0
11	135006516	721460	0.534	0
12	133851895	711455	0.532	0
13	115169878	424353	0.368	-1
14	107349540	475140	0.443	0
15	102531392	487261	0.475	0
16	90354753	578644	0.64	1
17	81195210	565874	0.697	1
18	78077248	381724	0.489	0
19	59128983	485114	0.82	1
20	63025520	404187	0.641	1
21	48129895	201738	0.419	-1
22	51304566	293135	0.571	0
Odchylenie standardowe dla osobnika: 0.09906
