Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	606967	0.244	0
2	243199373	553250	0.227	0
3	198022430	436514	0.22	0
4	191154276	376078	0.197	0
5	180915260	392733	0.217	0
6	171115067	400199	0.234	0
7	159138663	389480	0.245	0
8	146364022	330478	0.226	0
9	141213431	305673	0.216	0
10	135534747	359161	0.265	0
11	135006516	324797	0.241	0
12	133851895	331736	0.248	0
13	115169878	197370	0.171	-1
14	107349540	219457	0.204	0
15	102531392	226201	0.221	0
16	90354753	262827	0.291	0
17	81195210	275368	0.339	1
18	78077248	172603	0.221	0
19	59128983	237602	0.402	1
20	63025520	180780	0.287	0
21	48129895	92494	0.192	-1
22	51304566	134913	0.263	0
Odchylenie standardowe dla osobnika: 0.04981
