Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	26958	0.011	0
2	243199373	27518	0.011	0
3	198022430	22068	0.011	0
4	191154276	18601	0.01	0
5	180915260	19416	0.011	0
6	171115067	18123	0.011	0
7	159138663	18748	0.012	1
8	146364022	14471	0.01	0
9	141213431	13676	0.01	0
10	135534747	16009	0.012	1
11	135006516	14843	0.011	0
12	133851895	15569	0.012	1
13	115169878	10063	0.009	-1
14	107349540	10381	0.01	0
15	102531392	9978	0.01	0
16	90354753	10540	0.012	1
17	81195210	10675	0.013	1
18	78077248	8553	0.011	0
19	59128983	7330	0.012	1
20	63025520	7169	0.011	0
21	48129895	4257	0.009	-1
22	51304566	4435	0.009	-1
Odchylenie standardowe dla osobnika: 0.00107
