Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	107245	0.043	0
2	243199373	97838	0.04	0
3	198022430	77727	0.039	0
4	191154276	68791	0.036	0
5	180915260	68622	0.038	0
6	171115067	68240	0.04	0
7	159138663	71560	0.045	0
8	146364022	55694	0.038	0
9	141213431	53740	0.038	0
10	135534747	64415	0.048	0
11	135006516	54957	0.041	0
12	133851895	60692	0.045	0
13	115169878	34795	0.03	-1
14	107349540	39111	0.036	0
15	102531392	39664	0.039	0
16	90354753	46394	0.051	0
17	81195210	50190	0.062	1
18	78077248	29267	0.037	0
19	59128983	43582	0.074	1
20	63025520	30067	0.048	0
21	48129895	15447	0.032	-1
22	51304566	21957	0.043	0
Odchylenie standardowe dla osobnika: 0.00953
Srednia arytmetyczna: 0.04286
