Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	232211	0.093	0
2	243199373	205204	0.084	0
3	198022430	163875	0.083	0
4	191154276	144091	0.075	0
5	180915260	147469	0.082	0
6	171115067	149994	0.088	0
7	159138663	151759	0.095	0
8	146364022	123096	0.084	0
9	141213431	116722	0.083	0
10	135534747	137894	0.102	0
11	135006516	119750	0.089	0
12	133851895	129516	0.097	0
13	115169878	73139	0.064	-1
14	107349540	83952	0.078	0
15	102531392	85786	0.084	0
16	90354753	102485	0.113	0
17	81195210	108511	0.134	1
18	78077248	63048	0.081	0
19	59128983	96916	0.164	1
20	63025520	67060	0.106	0
21	48129895	33839	0.07	-1
22	51304566	49889	0.097	0
Odchylenie standardowe dla osobnika: 0.0214
