Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	129110	0.052	0
2	243199373	116335	0.048	0
3	198022430	92638	0.047	0
4	191154276	81519	0.043	0
5	180915260	82656	0.046	0
6	171115067	82978	0.048	0
7	159138663	84278	0.053	0
8	146364022	68669	0.047	0
9	141213431	64565	0.046	0
10	135534747	76304	0.056	0
11	135006516	66639	0.049	0
12	133851895	72698	0.054	0
13	115169878	41682	0.036	-1
14	107349540	46948	0.044	0
15	102531392	47103	0.046	0
16	90354753	55805	0.062	0
17	81195210	59411	0.073	1
18	78077248	35587	0.046	0
19	59128983	52035	0.088	1
20	63025520	36881	0.059	0
21	48129895	19174	0.04	-1
22	51304566	26804	0.052	0
Odchylenie standardowe dla osobnika: 0.01104
