Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	85884	0.034	0
2	243199373	75693	0.031	0
3	198022430	60820	0.031	0
4	191154276	52386	0.027	0
5	180915260	54094	0.03	0
6	171115067	52108	0.03	0
7	159138663	56024	0.035	0
8	146364022	43021	0.029	0
9	141213431	41918	0.03	0
10	135534747	47034	0.035	0
11	135006516	42677	0.032	0
12	133851895	47425	0.035	0
13	115169878	27004	0.023	-1
14	107349540	31149	0.029	0
15	102531392	31164	0.03	0
16	90354753	36060	0.04	0
17	81195210	40104	0.049	1
18	78077248	22772	0.029	0
19	59128983	34483	0.058	1
20	63025520	23212	0.037	0
21	48129895	11996	0.025	-1
22	51304566	17771	0.035	0
Odchylenie standardowe dla osobnika: 0.00755
