Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1148359	0.461	0
2	243199373	1040374	0.428	0
3	198022430	824751	0.416	0
4	191154276	708470	0.371	-1
5	180915260	746404	0.413	0
6	171115067	766355	0.448	0
7	159138663	728515	0.458	0
8	146364022	645771	0.441	0
9	141213431	577784	0.409	0
10	135534747	704218	0.52	0
11	135006516	619840	0.459	0
12	133851895	627187	0.469	0
13	115169878	370514	0.322	-1
14	107349540	414090	0.386	0
15	102531392	416468	0.406	0
16	90354753	496890	0.55	1
17	81195210	494154	0.609	1
18	78077248	333899	0.428	0
19	59128983	420337	0.711	1
20	63025520	351458	0.558	1
21	48129895	175083	0.364	-1
22	51304566	250478	0.488	0
Odchylenie standardowe dla osobnika: 0.08561
