Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	34716	0.014	1
2	243199373	25550	0.011	0
3	198022430	20782	0.01	0
4	191154276	16949	0.009	0
5	180915260	19321	0.011	0
6	171115067	17641	0.01	0
7	159138663	18872	0.012	0
8	146364022	14187	0.01	0
9	141213431	14021	0.01	0
10	135534747	15444	0.011	0
11	135006516	14604	0.011	0
12	133851895	15773	0.012	0
13	115169878	9236	0.008	-1
14	107349540	10420	0.01	0
15	102531392	10310	0.01	0
16	90354753	11690	0.013	0
17	81195210	13577	0.017	1
18	78077248	7964	0.01	0
19	59128983	11423	0.019	1
20	63025520	7688	0.012	0
21	48129895	4154	0.009	0
22	51304566	5790	0.011	0
Odchylenie standardowe dla osobnika: 0.0025
