Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	171302	0.069	0
2	243199373	154788	0.064	0
3	198022430	123238	0.062	0
4	191154276	102806	0.054	-1
5	180915260	110687	0.061	0
6	171115067	114488	0.067	0
7	159138663	109163	0.069	0
8	146364022	94302	0.064	0
9	141213431	88525	0.063	0
10	135534747	103564	0.076	0
11	135006516	92915	0.069	0
12	133851895	95277	0.071	0
13	115169878	55399	0.048	-1
14	107349540	62769	0.058	0
15	102531392	65397	0.064	0
16	90354753	75339	0.083	0
17	81195210	80467	0.099	1
18	78077248	49560	0.063	0
19	59128983	68981	0.117	1
20	63025520	53811	0.085	0
21	48129895	25954	0.054	-1
22	51304566	40434	0.079	0
Odchylenie standardowe dla osobnika: 0.01517
