Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1581462	0.634	0
2	243199373	1458969	0.6	0
3	198022430	1143193	0.577	0
4	191154276	978119	0.512	-1
5	180915260	1041182	0.576	0
6	171115067	1063124	0.621	0
7	159138663	1016626	0.639	0
8	146364022	893860	0.611	0
9	141213431	809189	0.573	0
10	135534747	965080	0.712	0
11	135006516	870565	0.645	0
12	133851895	863176	0.645	0
13	115169878	522518	0.454	-1
14	107349540	581330	0.542	0
15	102531392	586287	0.572	0
16	90354753	692698	0.767	0
17	81195210	702838	0.866	1
18	78077248	465014	0.596	0
19	59128983	597160	1.01	1
20	63025520	493417	0.783	1
21	48129895	251952	0.523	0
22	51304566	369411	0.72	0
Odchylenie standardowe dla osobnika: 0.12284
