Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	635437	0.255	0
2	243199373	590586	0.243	0
3	198022430	467529	0.236	0
4	191154276	409055	0.214	0
5	180915260	421940	0.233	0
6	171115067	427436	0.25	0
7	159138663	416423	0.262	0
8	146364022	361023	0.247	0
9	141213431	324781	0.23	0
10	135534747	384507	0.284	0
11	135006516	342866	0.254	0
12	133851895	352889	0.264	0
13	115169878	214287	0.186	-1
14	107349540	233052	0.217	0
15	102531392	232959	0.227	0
16	90354753	266839	0.295	0
17	81195210	276714	0.341	1
18	78077248	186873	0.239	0
19	59128983	235869	0.399	1
20	63025520	185875	0.295	0
21	48129895	95937	0.199	-1
22	51304566	133150	0.26	0
Odchylenie standardowe dla osobnika: 0.04576
Srednia arytmetyczna: 0.25591
