Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	397402	0.159	0
2	243199373	348342	0.143	0
3	198022430	273387	0.138	0
4	191154276	238475	0.125	0
5	180915260	244389	0.135	0
6	171115067	245757	0.144	0
7	159138663	254279	0.16	0
8	146364022	205217	0.14	0
9	141213431	196010	0.139	0
10	135534747	238395	0.176	0
11	135006516	204984	0.152	0
12	133851895	215997	0.161	0
13	115169878	120870	0.105	-1
14	107349540	141258	0.132	0
15	102531392	144326	0.141	0
16	90354753	177238	0.196	0
17	81195210	188105	0.232	1
18	78077248	106490	0.136	0
19	59128983	167097	0.283	1
20	63025520	115161	0.183	0
21	48129895	58568	0.122	0
22	51304566	88841	0.173	0
Odchylenie standardowe dla osobnika: 0.0384
Srednia arytmetyczna: 0.15795
