Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1536048	0.616	0
2	243199373	1430846	0.588	0
3	198022430	1126347	0.569	0
4	191154276	985825	0.516	0
5	180915260	1025162	0.567	0
6	171115067	1040367	0.608	0
7	159138663	996473	0.626	0
8	146364022	865872	0.592	0
9	141213431	785074	0.556	0
10	135534747	938749	0.693	0
11	135006516	837633	0.62	0
12	133851895	847078	0.633	0
13	115169878	515778	0.448	-1
14	107349540	564054	0.525	0
15	102531392	571343	0.557	0
16	90354753	660564	0.731	0
17	81195210	676508	0.833	1
18	78077248	451877	0.579	0
19	59128983	576357	0.975	1
20	63025520	464317	0.737	0
21	48129895	238126	0.495	-1
22	51304566	336828	0.657	0
Odchylenie standardowe dla osobnika: 0.11405
Srednia arytmetyczna: 0.62368
