Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1088539	0.437	0
2	243199373	1026087	0.422	0
3	198022430	816250	0.412	0
4	191154276	717377	0.375	0
5	180915260	738286	0.408	0
6	171115067	759017	0.444	0
7	159138663	712671	0.448	0
8	146364022	637027	0.435	0
9	141213431	563262	0.399	0
10	135534747	688106	0.508	0
11	135006516	601444	0.445	0
12	133851895	609572	0.455	0
13	115169878	371508	0.323	-1
14	107349540	404546	0.377	0
15	102531392	401053	0.391	0
16	90354753	467999	0.518	1
17	81195210	455921	0.562	1
18	78077248	328521	0.421	0
19	59128983	386226	0.653	1
20	63025520	329645	0.523	1
21	48129895	170648	0.355	-1
22	51304566	229505	0.447	0
Odchylenie standardowe dla osobnika: 0.07188
Srednia arytmetyczna: 0.44355
