Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	58652	0.024	0
2	243199373	52254	0.021	0
3	198022430	42098	0.021	0
4	191154276	36083	0.019	0
5	180915260	38062	0.021	0
6	171115067	38249	0.022	0
7	159138663	38729	0.024	0
8	146364022	31857	0.022	0
9	141213431	30503	0.022	0
10	135534747	34257	0.025	0
11	135006516	31005	0.023	0
12	133851895	33481	0.025	0
13	115169878	19127	0.017	-1
14	107349540	21572	0.02	0
15	102531392	21996	0.021	0
16	90354753	26233	0.029	0
17	81195210	27975	0.034	1
18	78077248	16620	0.021	0
19	59128983	24971	0.042	1
20	63025520	17725	0.028	0
21	48129895	8803	0.018	-1
22	51304566	13267	0.026	0
Odchylenie standardowe dla osobnika: 0.00545
Srednia arytmetyczna: 0.02386
